clean_text,label,synthetic
خوشم نیومد، اصلاً به کار نمیاد.,Negative,1
من بازی فارکرای 4 رو دانلود کردم، ولی خیلی‌وقت‌ها حودش قطع میشد و هیچی نمی‌تونستم انجام بدم.,Negative,1
بازی فارکرای 4 خیلی باگ داشت و من نتونستم حتی یه مرحله رو تموم کنم.,Negative,1
کیفیت بازی فارکرای 4 اصلاً خوب نبود و خیلی زود ازش خسته شدم.,Negative,1
1. من خریدم ولی برای استفاده‌ام اصلا جوابگو نبود.,Negative,1
2. فکر میکردم کیفیتش بهتره، اما خیلی زود خراب شد.,Negative,1
3. توقعم بیشتر بود، اصلا به کارم نیامد.,Negative,1
1. من که از این کرم پودر راضی نبودم، پوشش خیلی کم‌فروغی داشت.,Negative,1
2. بافتش خوبه، ولی برای پوست‌های مشکل‌دار اصلاً مناسب نیست.,Negative,1
3. انتظار بیشتری داشتم، لک‌های صورتم رو خیلی خوب پوشش نداد.,Negative,1
1. من هم همین مشکل رو داشتم، کاغذ لود کردنش واقعاً عذاب آور شده.,Negative,1
2. کیفیت پرینت بعد از چند بار استفاده خیلی افت کرد و دیگه به درد نمی‌خوره.,Negative,1
3. هر بار که می‌خواستم پرینت بگیرم، با پیغام‌های ارور مواجه می‌شدم و کلافه می‌شدم.,Negative,1
من لپ‌تاپ رو خریدم، ولی نصب ویندوزش خیلی سخت بود و قاطی کرد.,Negative,1
کیفیت صداش خوبه، اما کیبوردش خیلی خشک و بی‌روح هست.,Negative,1
دوتا پورتش واقعا کمه و دی وی‌دی هم به شدت شل و بی‌کیفیت بود.,Negative,1
1. قیمتش خوبه، اما کیفیتش اصلاً راضی‌کننده نیست.,Negative,1
2. هرچند قیمتش پایین بود، ولی خیلی زود خراب شد.,Negative,1
3. انتظار بیشتری داشتم، واقعاً ارزشش رو نداشت.,Negative,1
1. منم خریدم ولی کارایی که فکر می‌کردم رو نداشت، کمی ناامید شدم.,Negative,1
2. کیفیتش به نظر من خوب نبود، انتظار بیشتری داشتم.,Negative,1
3. موقع پخت یه کمی مشکل داره و نمی‌چسبه مثل اینکه گفته بودند.,Negative,1
1. من این کرم رو خریدم، ولی اصلا طبق گفته‌ها نبود و خیلی چرب بود.,Negative,1
2. ماندگاریش واقعاً خوب نبود و بعد از چند ساعت ماتیش رو از دست داد.,Negative,1
3. انتظار داشتم کیفیتش بیشتر باشه، ولی به نظرم با قیمتش نمی‌ارزید.,Negative,1
بخاردهی اتو اصلاً به اندازه‌ای که گفته شده نیست و انتظارم رو برآورده نکرد.,Negative,1
طول سیم اتو هم خیلی کمتر از چیزی بود که ادعا کرده بودن و واقعا ناامید شدم.,Negative,1
بعد از چند روز استفاده، متوجه شدم سیم خیلی کوتاهه و این باعث شد خریدن این اتو رو regret کنم.,Negative,1
1. من هم این تبلت رو خریدم، اما بعد از یک سال باتریش افت کرده بود و دیگه مثل قبل نیست.,Negative,1
2. فکر می‌کردم کیفیتش خوبه، ولی بعد از چند ماه صفحه‌اش دچار مشکل شد و خیلی اذیتم کرد.,Negative,1
3. فعلاً از این تبلت راضی نیستم، سرعتش به شدت پایین اومده و کار کردن باهاش سخت شده.,Negative,1
کیفیت صدا خیلی معمولی بود و انتظاراتم رو برآورده نکرد.,Negative,1
متاسفانه، بعد از چند هفته استفاده، صدای بلوتوثش قطع و وصله.,Negative,1
تنظیماتش خیلی پیچیده و گیج‌کننده‌ست، اصلاً راحت نیست.,Negative,1
1. لپ‌تاپ خوبی به نظر می‌رسید، ولی بعد از چند وقت خیلی کند شد و هنگ کردنش آزاردهنده بود.,Negative,1
2. فکر می‌کردم گرافیکش خوبه، اما برای کارهای سنگین اصلاً راضی کننده نیست.,Negative,1
3. از کار باهاش لذت نبردم، کیفیت صفحه نمایش هم خالی از ایراد نیست.,Negative,1
1. من هم خریدم ولی بعد یه مدت شارژش خیلی کمتر شد و واقعا اذیت کننده بود.,Negative,1
2. راستش من هم انتظار داشتم ولی گرافیکش همینجوری که میگن نیست، یجورایی ناامید شدم.,Negative,1
3. دسته‌هاش هم راحت نیستن، بعد از کمی بازی دستم درد گرفت و خیلی خوشایند نبود.,Negative,1
کیفیت صفحه‌اش اصلاً خوب نیست، فیلم‌ها رو واضح نشون نمیده.,Negative,1
بعد از چند هفته استفاده، متوجه شدم که قدرتش خیلی پایینه و سرعتش کند شده.,Negative,1
فقط چند روز استفاده کردم، اما رنگ‌ها واقعا ضعیف و بی‌کیفیت به نظر میاد.,Negative,1
1. منم از جاهای دیگه خرید کردم ولی همیشه یا فیک بود یا ناقص و ناراضی موندن.,Negative,1
2. متاسفانه تجربه من هم خوب نبود، جنس خراب به دستم رسید و خیلی ناراحت شدم.,Negative,1
3. قبلاً از یه وبسایت دیگه خریدم و کاملاً ناامید شدم، کیفیتش اصلاً خوب نبود.,Negative,1
کارایی که می‌گن رو نداره.,Negative,1
کلا ازش راضی نبودم.,Negative,1
کیفیتش خیلی پایین‌تر از انتظارم بود.,Negative,1
1. انتظار بیشتری داشتم، ولی واقعاً کارایی خاصی نداشت.,Negative,1
2. خیلی راحت خراب شد و دیگه قابل استفاده نیست.,Negative,1
3. به نظرم جارو دستی خیلی بهتر از این بود.,Negative,1
1. واقعاً فکر نمی‌کردم اینقدر سنگین باشه، اصلاً راحت نیست توی کوله ببرم.,Negative,1
2. وقتی لپتاپ رو گرفتم، با درایوراش خیلی مشکل داشتم و خیلی زمان برد تا درستش کنم.,Negative,1
3. این لپتاپ برای استفاده‌ی روزمره به درد نمی‌خوره، باید حتماً یه مدل سبک‌تر انتخاب می‌کردم.,Negative,1
1. من هم وقتی زیر آب ازش استفاده کردم، کیفیت صدا خیلی افت کرد و بجای موزیک فقط صدای آب رو می‌شنیدم.,Negative,1
2. با اینکه فکر می‌کردم ضد آب باشه، ولی وقتی در استخر رفتن، به شدت از گوشام در اومد.,Negative,1
3. واقعا انتظار بیشتری داشتم، چون توی آب خیلی مزخرف کار می‌کنه و موزیک رو به سختی می‌شنید,Negative,1
1. رنگی که به دستم رسید اصلا شبیه تصویر نبود و سایزش هم خیلی کوچک بود.,Negative,1
2. بنفش رو دوست داشتم اما اندازه‌اش برای من خیلی بزرگ بود.,Negative,1
3. انتظار داشتم سایز مناسب‌تری بیاد ولی خیلی بزرگتر از چیزی بود که فکر می‌کردم.,Negative,1
1. منم ازش خوشم نیومد، رنگش خیلی تیره بود و به پوستم نمی‌خورد.,Negative,1
2. به نظرم برای پوست‌هایی که لک دارن، اصلاً مناسب نیست.,Negative,1
3. مات بودنش خوبه ولی واقعاً نتونست جوشامو بپوشونه.,Negative,1
1. رنگ این کرم پودر خیلی تیره‌س و به هیچ وجه به پوست من نمیاد.,Negative,1
2. انتظار داشتم رنگش با توضیحاتش همخوانی داشته باشه، ولی خیلی فرق داشت.,Negative,1
3. این کرم پودر روی پوست من اصلاً خوب نشسته و رنگش به شدت غیر طبیعی‌ه.,Negative,1
1. من هم بعد از یک سال لکه‌های سیاه روی صفحه‌ش پیدا شد و هیچ کس جوابگو نبود.,Negative,1
2. تلویزیون من هم بعد از مدتی کیفیتش افت کرد و هیچ اقدامی برای تعمیر نکردند.,Negative,1
3. تجربه‌ی من هم بد بود، بعد از چند ماه مشکلاتش شروع شد و گارانتی به درد نمی‌خورد.,Negative,1
کیفیتش به اندازه‌ای که فکر می‌کردم خوب نبود.,Negative,1
خیلی زود خراب شد و من disappointed شدم.,Negative,1
انتظار بیشتری از این برند داشتم، واقعاً ناامید کننده بود.,Negative,1
1. من هم همین اجاق رو خریدم، اما شعله‌هاش خیلی ضعیفن و دیر گرم می‌شه.,Negative,1
2. انتظار بیشتری ازش داشتم، فرش خیلی زود داغ می‌شه و شعله‌ها هم یکنواخت نیستن.,Negative,1
3. طراحی‌ش خوبه ولی عملکردش اصلا راضی‌کننده نبود، مخصوصاً توی پخت کیک.,Negative,1
1. سالادساز خوبیه، ولی صدای خیلی بلندی داره که اذیت‌کننده‌ست.,Negative,1
2. سیستم دورمعکوسش خوب عمل نمی‌کنه و خیلی وقت‌ها گیر می‌کنه.,Negative,1
3. رنده‌هاش کارایی خوبی ندارند و برای هویج خیلی سخت به نظر میاد.,Negative,1
1. متأسفانه جنس تابه‌ای که گرفتم خیلی ضعیف بود و زود خراب شد.,Negative,1
2. واقعاً توقع بیشتری از این تابه داشتم، کیفیتش اصلاً مناسب نبود.,Negative,1
3. درسته خوش دست بود، ولی خیلی زود چسبید و کار باهاش سخت شد.,Negative,1
۱. رنگش خوبه، ولی بعد از چند روز کم رنگ میشه.,Negative,1
۲. انتظارم بیشتر بود، رنگش خاص نیست اصلاً.,Negative,1
۳. کیفیتش خوبه، اما رنگش اصلاً مطابق با عکسش نیس.,Negative,1
کیفیت صفحه نمایش واقعا ناامیدکننده است و رنگ‌ها هم اصلاً یکنواخت نیستند.,Negative,1
کیبورد هم خیلی ضعیف و نامرغوب به نظر میاد، با هر فشار کوچکی جابجا میشه.,Negative,1
