clean_text,gpt_label
این مدل من خریدم بعد از چند دقیقه روشن بودن دستگاه هنگ میکنه و صفحه خاموش میشه وهیچ کانالی عوض نمیشه بردم گارانتی با مدل 262 تعویض کردند,Negative
دیروز خریدم بسیار باکیفیت و قوی است,Positive
هرکسی دنبال کیفیت تصویر هست حتما این برند مد نظر داشته باشه کنتراست تصویر در این تلویزیون ها واقعا عالیه شدت نور سفید بالایی داره و شدت نور مشکی نسبتا کمه این دو باعث میشن که کیفیت تصویر و کنتراست تصویر بالایی داشته باشه تلویزیون هایی تو این رده قیمتی شدت نور سفیدشون حدود 100 تا 250 کاندلا بر متر مربع اما تلویزیون های فلیپس بالای 300 کاندلا بر متر مربع هست که این باعث میشه تراز سفیدی افزایش پیدا کنه واقعا کیفیت خوبی داره تلویزیون های فلیپس,Positive
راحت شست و شوی ساده کارایی زیاد مراقب باشید به سیمش فشار نیاد یا کشیده نشه زیاد در کل راضیم پارس خزر داشتم قبلا که نصف نه یک سوم اینم کار نمیکرد,Positive
رجع به بیسش که خیلی ها نظر منفی میدن من نظرم بر عکس بیس کاملا ً طبیعی و زیبایی داره مثل خیلی هدفونا الکی فقط تو گوشت از بیس زیاد اذیتت نمیکنه بیس تریبل و میدش همه بالانس و عالیه فرق بین کسی که عشق کوبیدن بیسِ و کسی که عاشق خوده موزیکه و دوس داره همه زیر و بم موزیکو بشنوه,Positive
فوق العاده است ما 3ساله این اتو رو داریم مثله بنز کار میکنه اونایی که میگن برق میندازه یا پارچه نازک رو میسوزونه احتمالا فقط بلدن دوشاخه اتو رو بزنن به برق و اتو بزنن هر اتویی درجه حرارتش قابلیت تنظیم داره واسه انواع پارچه اگه قرار باشه با همون درجه حرارتی که پارچه کتان رو اتو میکشین مثلا روسری زنانه اتو بکشین مسلمه که میسوزه برای جاهایی هم که فکر میکنین برق میندازه باید از پشت پارچه اتو کشیده بشه,Positive
به نظرم عالی هست یک عمر اتو میشه,Positive
عالی است من تو تخفیف 170 خریدم و الان 1 سال که دارم استفاده می کنم دستگاه خوبی است,Positive
خیلی خوبه من که راضی ام,Positive
دوستان سلام من شش ماه که دارم استفاده عالیه من برای بازی با 4 خریدمش واز کیفیت صدای تولید شده راضی هستم فقط میگم که ارزش داره وعالیه,Positive
من این هندز فری امروز به دستم رسید در مقایسه با هنز فری قبلیم 701 کیفیت سیم افتضاح بیس افتضاح و کلا افتضاح پولمو دور ریختم,Negative
بیس عالی داره,Positive
هدفون خوبیه و کیفیت صدای قابل توجهی داره سنهایزر برند ریشه داری تو زمینه هدفونه و توی کیفیت جنساش شکی نیست ولی به نظر من بهتره تو این رنج قیمت یه هدفون بی سیم بخرید به دوستانی که قصد خرید این کالا رو دارن توصیه میکنم حتما براش یه کیف تهیه کنن چون اون قسمت لاستیکی اش به راحتی جدا میشه و ممکنه گم بشه,Negative
با سلام به همه دوستان من این هندزفری رو تقریبا یکساله که دارم و از کیفیت صداش خیلی راضیم اما متاسفانه کیفیت پوشش سیم افتضاحه بعد از مدت کوتاهی روپوش سیم هدفون خود به خود پاره شده و سیم های داخلی دیده شدند درسته هنوز داره برام کار میکنه ولی از چند جا پاره شده,Negative
سنهایزر 4 30 کیفیت خروجی صدای عالیی داره و خیلی گوشنوازه براحتی بر روی سر قرار میگیره و به لطف پد های نرمش کاملا راحته وبرای استفاده بلند مدت گزینه خیلی خوبیه هدفون از جنس پلاستیکه ولی کاملا با کیفیته و به محض در دست گرفتن هدفون متوجه کیفیتش خواهید شد اگر پلیرتون خروجی قوی داشته باشه و خود اهنگ هم کیفیت بالایی داشته باشه این هدفون به هیچ وجه ناامیدتون نمی کنه و کاملا از صداش لذت خواهید برد صد در صد ارزش پولیو که میدید داره و توصیه ام اینه که رنگ مشکیشو بگیرید چون سفیدشش زود کثیف میشه و توی ذوق میزنه,Positive
هدست مناسب و کارآمدیه ایزولاسیون خوبی داره با این امپدانس با گجتهای روزمره و کامپیوتر و لپ تاپ بخوبی جواب میده برای گوشیهای اندرویدی هم کلیدهای ریموت داره روی سیمش میکروفن هم داره برای برقراری مکالمه,Positive
بیس خوبی داره جزییات صدا و تفکیک هم خوبه صدای بیرون زیاد شنیده نمیشه با اینکه گوشای نسبتا بزرگی دارم ولی خوب فیت میشه رو گوشام کیفیتش هم که آلمانیه,Positive
وضوح صدا مهمترین ویژگی این هدفونه بیسش عالیه که برندشم اینو میگه همیشه سنهایزر به وضوح صدا و بیس مناسبش معروفه حجم صداشم بسیار بالاست ولی صدای بیرون رو خیلی ایزوله نمیکنه از لحاظ کیفیت ساخت و ارگونومی هم بسیار عاایه,Positive
امروز توی نصب روشور ازش استفاده کردم از این کابینتی ها بسیار خوب بود تنها نکته اینه که با توجه به ابعادش همه جا نمی تونید ازش به عنوان پیچ گوشتی هم استفاده کنید,Negative
